P1x,P1y,P1z,P1VzX,P1VzY,P1VzZ,P1VxX,P1VxY,P1VxZ,P2x,P2y,P2z,P2VzX,P2VzY,P2VzZ,P2VxX,P2VxY,P2VxZ,DistanceBeyondEndOfJointOnFloor,DistanceBeyondEndOfJointOnWall,DistanceBeyondStartOfJointOnFloor,DistanceBeyondStartOfJointOnWall,JointCeilingEndHeight,JointCeilingStartHeight,JointEnclosureEndHeight,JointEnclosureStartHeight,JointEnclosureFrontAngle,JointFloorWidth,JointWallHeight,WallFloorApertureAngle,WeldLength,WeldEnclosureStart,WeldEnclosureStop,RailPosition,Score
0.5000000147670971,80,-154.99999982235707,0.653998101243729,0.17523826307974488,-0.73591985618163025,0.71084399516477348,0.1904700744489139,0.67706865625105461,0.50000001476709865,8,-154.99999982235707,0.653998101243729,0.17523826307974488,-0.73591985618163025,0.71084399516477348,0.1904700744489139,0.67706865625105461,3,3,0,10,999999,999999,74.346756978201967,0,0,499.8666666518684,78.924003776300012,94.765488882812051,74.5,Open,Enclosed,2434.92960414667,2434.92960414667
0.50000001476710054,-80,-154.99999982235707,0.653998101243729,-0.17523826307974488,-0.73591985618163025,0.71084399516477348,-0.1904700744489139,0.67706865625105461,0.500000014767099,-8,-154.99999982235707,0.653998101243729,-0.17523826307974488,-0.73591985618163025,0.71084399516477348,-0.1904700744489139,0.67706865625105461,3,3,0,10,999999,999999,74.346756978201967,0,0,499.8666666518684,78.924003776300012,94.765488882812051,74.5,Open,Enclosed,2434.92960414667,2434.92960414667
25.53474879225617,-80,145.29999983348756,0.65399810124372892,-0.17523826307974494,-0.73591985618163025,0.71084399516477348,-0.19047007444891398,0.6770686562510545,25.136225139935327,-7.6549259221477035,140.51314983510542,0.66140481842394028,-0.529220414108503,-0.531478522102652,0.71889450969505131,0.24526816826378753,0.65041080062283574,0,0,0,10,291.51668010889176,291.51668010889176,289.9548210779044,0,0,499.86666668055312,380.2657175161242,94.765488882812051,76.027373114105558,Open,Enclosed,2195.8291288091082,2195.8291288091082
25.53474879225617,80,145.29999983348756,0.653998101243729,0.17523826307974488,-0.73591985618163025,0.71084399516477348,0.1904700744489139,0.67706865625105461,25.53474879225617,19.199999999999818,145.29999983348756,0.653998101243729,0.17523826307974488,-0.73591985618163025,0.71084399516477348,0.1904700744489139,0.67706865625105461,14.994709789775946,14.994709789775946,0,10,291.51668010889176,291.51668010889176,289.9548210779044,0,0,499.8666666805521,380.2657175161242,94.765488882812051,63.300000000000182,Open,Enclosed,2346.8769427133875,2346.8769427133875
68.686,6,-155,0.17485561241569889,0.65257002952395982,-0.737277336810124,0.19082141628892568,0.71215522076252269,0.67559020761566024,14.9999999994,6,-155,0.17485561241569889,0.65257002952395982,-0.737277336810124,0.19082141628892568,0.71215522076252269,0.67559020761566024,14.999997853747749,3.8039214787573634,125,0,999999,999999,78.651169661136919,0,0,77.500000000000114,75.737277531883592,90,54.6860000006,Open,Enclosed,2258.3700755956474,2258.3700755956474
68.686,-6,-155,0.17485561241569866,-0.65257002952395982,-0.737277336810124,0.19082141628892568,-0.71215522076252269,0.67559020761566024,14.9999999994,-6,-155,0.17485561241569866,-0.65257002952395982,-0.737277336810124,0.19082141628892568,-0.71215522076252269,0.67559020761566024,14.999997853747749,3.8039214787573634,125,0,999999,999999,78.651169661136919,0,0,77.500000000000071,75.737277531883592,90,54.6860000006,Open,Enclosed,2208.3700755956474,2208.3700755956474
4725.595,6,-155,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,4785.5952720063,6,-155,-0.1748556124156988,0.65257002952395993,-0.737277336810124,-0.1908214162889256,0.7121552207625228,0.67559020761566024,14.1663420310133,3.2203609005564431,125,0,999999,999999,80.31272184885438,0,0,77.500000000000114,75.737273146876248,90,61.000272006299383,Open,Enclosed,6703.3939345692743,6703.3939345692743
4725.595,-6,-155,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,4785.5952720063,-6,-155,-0.1748556124156988,-0.65257002952395993,-0.737277336810124,-0.1908214162889256,-0.7121552207625228,0.67559020761566024,14.1663420310133,3.2203609005573526,125,0,999999,999999,80.31272184885438,0,0,77.500000000000071,75.737273146876248,90,61.000272006299383,Open,Enclosed,6653.3939345692743,6653.3939345692743
4832.0465790142789,-5,228.28718318097455,-0.68826569921931113,-0.68199839410778218,0.24732269954971545,-0.64181812684189554,0.73135366987140737,0.23063239499858817,4827.1865616380182,-5,169.98968519564593,-0.68826569921931113,-0.68199839410778218,0.24732269954971545,-0.64181812684189554,0.73135366987140737,0.23063239499858817,15.833661702069055,15.833661702069055,0,4.0002727584925069,999999,999999,77.500000000000028,0,0,74.158800178210711,87.500000000000028,90,60.999726839079777,Open,Enclosed,6508.7440244073168,6508.7440244073168
4801.3031054195426,-7.6549504325883424,-140.49725203462873,-0.6940330558928941,-0.66312867769633266,0.28031852265714469,-0.69403305698144646,0.512740017651622,-0.50538677279446331,4824.7332293403251,-7.6933685008116042,140.55474764327707,-0.69403305633380463,-0.51274002335147884,-0.50538676790106307,-0.69403305692978234,0.66312867892718763,0.28031851717819944,0,0,0,0,999999,999999,79.600000000000023,79.600000000000065,0,499.86666844436894,89.600000000000037,90,284.40806947933476,Enclosed,Enclosed,6596.7542710506259,6596.7542710506259
4793.9908189848111,-5,-228.20410520089513,-0.719716993296894,-0.6819983260171435,-0.129945114835044,-0.67114693294657568,0.73135373336695608,-0.12117553831784655,4798.8508363610235,-5,-169.90660721616251,-0.719716993296894,-0.6819983260171435,-0.129945114835044,-0.67114693294657568,0.73135373336695608,-0.12117553831784655,14.166338298475431,14.166338298475431,0.083364271783287439,2.9242771594658157,999999,999999,77.500000000000071,0,0,74.1906178443176,87.500000000000057,90,60.999726838481827,Open,Enclosed,6523.8657632606119,6523.8657632606119
32.4478500573767,-5,228.20410520085539,0.71971699329673211,-0.68199832601731591,0.1299451148350356,0.67114693294653116,0.73135373336679543,0.12117553831906314,27.587832681048479,-5,169.90660721473236,0.71971699329673211,-0.68199832601731591,0.1299451148350356,0.67114693294653116,0.73135373336679543,0.12117553831906314,14.166338297058331,14.166338297058331,0.083364271822266522,4.0002735323823826,999999,999999,77.500000000000028,0,0,74.190614686271616,87.5,90,60.999726839877056,Open,Enclosed,2367.5127482469361,2367.5127482469361
25.135563622649343,-7.6549504325884525,140.49725203463913,0.69403305589284159,-0.6631286776964086,-0.28031852265709539,0.69403305698142936,0.51274001765144017,0.50538677279467137,1.7054397018672558,-7.6933685008115846,-140.55474764326456,0.69403305633380641,-0.51274002335147117,0.5053867679010684,0.694033056929782,0.66312867892718164,-0.28031851717821443,0,0,0,0,999999,999999,79.600000000000065,79.600000000000023,0,499.86666844436235,89.6,90,284.40806947933243,Enclosed,Enclosed,2294.6242404569684,2294.6242404569684
-5.6079099720916457,-5,-228.28718318100738,0.68826569921923331,-0.68199839410786656,-0.2473226995497001,0.64181812684176986,0.73135366987132888,-0.23063239499918753,-0.74789259588760393,-5,-169.98968519637398,0.68826569921923331,-0.68199839410786656,-0.2473226995497001,0.64181812684176986,0.73135366987132888,-0.23063239499918753,15.833661702808737,15.833661702808737,0,2.9242763855813387,999999,999999,77.500000000000071,0,0,74.158804500378679,87.5,90,60.999726838382252,Open,Enclosed,2282.6344871002511,2282.6344871002511
0.5,75.200000000000017,177.8,0.68301270189221952,0.18301270189221935,0.70710678118654735,0.68301270189221919,0.18301270189221922,-0.70710678118654768,0.5,-74.700000000000017,177.8,0.68301270189221952,0.18301270189221935,0.70710678118654735,0.68301270189221919,0.18301270189221922,-0.70710678118654768,9.5249999999999773,0,9.5249999999999915,0,999999,999999,0,0,0,499.86666666666679,12.446005249995494,90,152.40000000000003,Open,Open,2411.7174977699133,2411.7174977699133
0.5,75.2,-166.6875,0.68301270189221952,0.18301270189221935,0.70710678118654735,0.68301270189221919,0.18301270189221922,-0.70710678118654768,0.5,9.5483658184,-161.1078841816,0.68301270189221941,0.54501697948211358,0.48626139177409888,0.6830127018922193,-0.24067797890449924,-0.68961421064558681,0,0,9.5249999999999631,0,333.375,333.375,333.375,0,0,499.86666666666667,356.93350524999551,90,68.047132537620243,Open,Enclosed,2154.356797312847,2154.356797312847
0.5,-75.200000000000017,-166.6875,0.68301270189221952,-0.18301270189221935,0.70710678118654735,0.68301270189221919,-0.18301270189221922,-0.70710678118654768,0.5,-9.5483658184,-161.1078841816,0.68301270189221941,-0.54501697948211358,0.48626139177409888,0.6830127018922193,0.24067797890449924,-0.68961421064558681,0,0,9.5249999999999773,0,333.375,333.375,333.375,0,0,499.86666666666667,356.93350524999551,90,68.047132537620257,Open,Enclosed,2254.356797312847,2254.356797312847
816.2093994141,86.725,-177.546003725,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,1014.908104452,86.725,-177.546003725,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,0,124.99999999999989,0,125,999999,999999,0,0,0,22.225001429999992,355.3460037250029,90,203.19870503790003,Open,Open,2554.6015718764716,2554.6015718764716
1014.4093994141003,-86.725,-177.546003725,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,815.70939941409961,-86.725,-177.546003725,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,0,125,0,125,999999,999999,0,0,0,22.224998380000017,355.3460037250029,90,203.20000000000073,Open,Open,2907.03106385068,2907.03106385068
1423.40000038,-70.7151225809,177.80000000000004,-0.17485561241569875,-0.65257002952395993,0.737277336810124,-0.1908214162889256,-0.7121552207625228,-0.67559020761566024,1471.70000038,-70.7151225809,177.80000000000004,-0.17485561241569875,-0.65257002952395993,0.737277336810124,-0.1908214162889256,-0.7121552207625228,-0.67559020761566024,125,0,125,0,999999,999999,0,0,0,16.009877419100022,9.525,90,50.799999999999955,Open,Open,3377.9975480951107,3377.9975480951107
1420.40000038,-68.7151225809,177.80000000000004,-0.68301270189221952,-0.18301270189221935,0.70710678118654735,-0.68301270189221919,-0.18301270189221913,-0.70710678118654768,1420.40000038,68.4848774191,177.80000000000004,-0.68301270189221952,-0.18301270189221935,0.70710678118654735,-0.68301270189221919,-0.18301270189221913,-0.70710678118654768,15.740122580899992,0,16.009877419100008,1.4210854715202004E-14,999999,999999,0,0,0,499.86666666666656,9.271003725002771,90,139.7,Open,Open,3241.4029869900887,3241.4029869900887
1423.40000038,70.9848774191,177.80000000000004,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,1471.70000038,70.9848774191,177.80000000000004,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,125,0,125,0,999999,999999,0,0,0,15.740122580899992,9.525,90,50.799999999999955,Open,Open,3327.9975480951107,3327.9975480951107
1474.20000038,68.9848774191,177.80000000000004,0.65257002952395982,0.17485561241569891,0.737277336810124,0.71215522076252269,0.19082141628892582,-0.67559020761566024,1474.20000038,-68.2151225809,177.80000000000004,0.65257002952395982,0.17485561241569891,0.737277336810124,0.71215522076252269,0.19082141628892582,-0.67559020761566024,16.009877419099993,0,15.740122580899992,0,999999,999999,0,0,36.76,499.86666666666656,75.9460037249984,90,139.7,Open,Open,3887.1674981499127,3887.1674981499127
1518.2375,79.9624967577,-166.6875,-0.65257002952395982,0.17485561241569889,0.737277336810124,-0.71215522076252269,0.19082141628892574,-0.67559020761566024,1518.2375,25.3124990466,-166.6875,-0.65257002952395982,0.17485561241569889,0.737277336810124,-0.71215522076252269,0.19082141628892574,-0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666656,331.08900394320517,90,57.1499977111,Open,Enclosed,3244.7144520577049,3244.7144520577049
1529.7625,79.9624967577,-166.6875,0.65257002952395982,0.17485561241569891,0.737277336810124,0.71215522076252269,0.19082141628892582,-0.67559020761566024,1529.7625,25.3124990466,-166.6875,0.65257002952395982,0.17485561241569891,0.737277336810124,0.71215522076252269,0.19082141628892582,-0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666656,331.08900394320517,90,57.1499977111,Open,Enclosed,3784.3000323222968,3784.3000323222968
1573.8716228592,68.9848774191,177.80000000000004,-0.65257002952395982,0.17485561241569889,0.737277336810124,-0.71215522076252269,0.19082141628892574,-0.67559020761566024,1573.8716228592,-68.2151225809,177.80000000000004,-0.65257002952395982,0.17485561241569889,0.737277336810124,-0.71215522076252269,0.19082141628892574,-0.67559020761566024,16.009877419099993,0,15.740122580899992,0,999999,999999,0,0,36.76,499.86666666666656,75.9460037249984,90,139.7,Open,Open,3391.9186094692886,3391.9186094692886
1624.6716228592,-70.7151225809,177.80000000000004,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,1576.3716228592,-70.7151225809,177.80000000000004,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,125,0,125,0,999999,999999,0,0,0,16.009877419100022,9.525,90,50.799999999999955,Open,Open,3801.0885595240907,3801.0885595240907
1627.6716228592,-68.7151225809,177.80000000000004,0.68301270189221952,-0.18301270189221935,0.70710678118654735,0.68301270189221919,-0.18301270189221922,-0.70710678118654768,1627.6716228592,68.4848774191,177.80000000000004,0.68301270189221952,-0.18301270189221935,0.70710678118654735,0.68301270189221919,-0.18301270189221922,-0.70710678118654768,15.740122580899992,0,16.009877419100008,0,999999,999999,0,0,0,499.86666666666633,9.271003725002771,90,139.7,Open,Open,4037.6831206291135,4037.6831206291135
1624.6716228592,70.9848774191,177.80000000000004,0.17485561241569877,0.65257002952395982,0.737277336810124,0.19082141628892568,0.71215522076252269,-0.67559020761566024,1576.3716228592,70.9848774191,177.80000000000004,0.17485561241569877,0.65257002952395982,0.737277336810124,0.19082141628892568,0.71215522076252269,-0.67559020761566024,125,0,125,0,999999,999999,0,0,0,15.740122580899992,9.525,90,50.799999999999955,Open,Open,3751.0885595240907,3751.0885595240907
3042.2375,79.9624967577,-166.6875,-0.65257002952395982,0.17485561241569889,0.737277336810124,-0.71215522076252269,0.19082141628892574,-0.67559020761566024,3042.2375,25.3124990466,-166.6875,-0.65257002952395982,0.17485561241569889,0.737277336810124,-0.71215522076252269,0.19082141628892574,-0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666679,331.08900394320517,90,57.1499977111,Open,Enclosed,4768.7144520577067,4768.7144520577067
3053.7625,79.9624967577,-166.6875,0.65257002952395982,0.17485561241569891,0.737277336810124,0.71215522076252269,0.19082141628892582,-0.67559020761566024,3053.7625,25.3124990466,-166.6875,0.65257002952395982,0.17485561241569891,0.737277336810124,0.71215522076252269,0.19082141628892582,-0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666679,331.08900394320517,90,57.1499977111,Open,Enclosed,5308.300032322295,5308.300032322295
3254.6093994141,86.725,-177.546003725,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,3453.308104452,86.725,-177.546003725,-0.17485561241569875,0.65257002952395993,0.737277336810124,-0.1908214162889256,0.7121552207625228,-0.67559020761566024,0,125,0,125,999999,999999,0,0,0,22.225001429999992,355.3460037250029,90,203.1987050378998,Open,Open,4993.0015718764707,4993.0015718764707
3452.8093994141,-86.725,-177.546003725,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,3254.1093994141006,-86.725,-177.546003725,0.17485561241569877,-0.65257002952395982,0.737277336810124,0.19082141628892568,-0.71215522076252269,-0.67559020761566024,4.5474735088646412E-13,125,0,125,999999,999999,0,0,0,22.224998380000017,355.3460037250029,90,203.19999999999936,Open,Open,5345.4310638506777,5345.4310638506777
6095.5,-75.2,-166.6875,-0.68301270189221952,-0.18301270189221935,0.70710678118654735,-0.68301270189221919,-0.18301270189221913,-0.70710678118654768,6095.5,-9.5483658184,-161.1078841816,-0.6830127018922193,-0.54501697948211347,0.48626139177409894,-0.6830127018922193,0.2406779789044991,-0.68961421064558681,0,0,9.5249999999999631,0,333.375,333.375,333.375,0,0,499.86666666666679,356.93350524999551,90,68.047132537620243,Open,Enclosed,7772.6576870671561,7772.6576870671561
6095.5,75.200000000000017,-166.6875,-0.68301270189221952,0.18301270189221935,0.70710678118654735,-0.68301270189221919,0.18301270189221913,-0.70710678118654768,6095.5,9.5483658184,-161.1078841816,-0.6830127018922193,0.54501697948211347,0.48626139177409894,-0.6830127018922193,-0.2406779789044991,-0.68961421064558681,0,0,9.5249999999999773,0,333.375,333.375,333.375,0,0,499.86666666666679,356.93350524999551,90,68.047132537620257,Open,Enclosed,7672.6576870671561,7672.6576870671561
6095.5,-75.200000000000017,177.8,-0.68301270189221952,-0.18301270189221935,0.70710678118654735,-0.68301270189221919,-0.18301270189221913,-0.70710678118654768,6095.5,74.700000000000017,177.8,-0.68301270189221952,-0.18301270189221935,0.70710678118654735,-0.68301270189221919,-0.18301270189221913,-0.70710678118654768,9.5249999999999773,0,9.5249999999999915,0,999999,999999,0,0,0,499.86666666666679,12.446005249995494,90,152.40000000000003,Open,Open,7915.2969866100884,7915.2969866100884
6095.5,9.5483658184,161.1078841816,-0.68301270189221941,0.689614210645586,-0.24067797890450121,-0.6830127018922193,-0.48626139177409738,0.545016979482115,6095.5,9.5483658184,-161.1078841816,-0.68301270189221941,0.48626139177409733,0.54501697948211492,-0.68301270189221941,-0.68961421064558615,-0.24067797890450124,0,0,0,0,999999,999999,81.75625,81.75625,0,499.86666666666679,72.231249999999989,90,325.00676507524054,Enclosed,Enclosed,7860.3515917794266,7860.3515917794266
6095.5,4.7625,-533.2851715098,-0.68301270189221952,0.70710678118654735,-0.18301270189221927,-0.68301270189221919,-0.70710678118654768,-0.18301270189221922,6095.5,4.7625,-179.04600525,-0.68301270189221952,0.70710678118654735,-0.18301270189221927,-0.68301270189221919,-0.70710678118654768,-0.18301270189221922,0,0,0,7.39379882610001,999999,999999,80.962499999999991,0,0,499.86666666666679,71.437499999999986,90,358.23916625979996,Open,Enclosed,7706.2281665070514,7706.2281665070514
3053.7625,3.96875,145.352,0.65257002952395982,0.73727733681012408,0.17485561241569891,0.71215522076252269,-0.67559020761566013,0.19082141628892585,3053.7625,3.96875,-145.352,0.65257002952395982,0.73727733681012408,0.17485561241569891,0.71215522076252269,-0.67559020761566013,0.19082141628892585,2.2854999999999848,2.7062502988779045,2.2854999999999848,2.7062502988778192,999999,999999,81.75625,81.75625,0,499.86666666666679,76.9937467577422,90,290.704,Enclosed,Enclosed,5423.9096676690051,5423.9096676690051
3042.2375,3.96875,-145.352,-0.6525700295239597,0.73727733681012431,-0.1748556124156988,-0.712155220762523,-0.67559020761566013,-0.19082141628892582,3042.2375,3.96875,145.352,-0.6525700295239597,0.73727733681012431,-0.1748556124156988,-0.712155220762523,-0.67559020761566013,-0.19082141628892582,2.2854999999999848,2.7062502988779045,2.2854999999999848,2.7062502988778192,999999,999999,81.75625,81.75625,0,499.86666666666679,76.9937467577422,90,290.704,Enclosed,Enclosed,4803.1048167109966,4803.1048167109966
1529.7625,3.96875,145.352,0.65257002952395982,0.73727733681012408,0.17485561241569891,0.71215522076252269,-0.67559020761566013,0.19082141628892585,1529.7625,3.96875,-145.352,0.65257002952395982,0.73727733681012408,0.17485561241569891,0.71215522076252269,-0.67559020761566013,0.19082141628892585,2.2854999999999848,2.7062502988779045,2.2854999999999848,2.7062502988778192,999999,999999,81.75625,81.75625,0,499.86666666666656,76.9937467577422,90,290.704,Enclosed,Enclosed,3899.909667669006,3899.909667669006
1518.2375,3.96875,-145.352,-0.6525700295239597,0.73727733681012431,-0.1748556124156988,-0.712155220762523,-0.67559020761566013,-0.19082141628892582,1518.2375,3.96875,145.352,-0.6525700295239597,0.73727733681012431,-0.1748556124156988,-0.712155220762523,-0.67559020761566013,-0.19082141628892582,2.2854999999999848,2.7062502988779045,2.2854999999999848,2.7062502988778192,999999,999999,81.75625,81.75625,0,499.86666666666656,76.9937467577422,90,290.704,Enclosed,Enclosed,3279.1048167109957,3279.1048167109957
0.5,9.5483658184,-161.1078841816,0.68301270189221952,0.689614210645586,0.2406779789045011,0.68301270189221919,-0.48626139177409744,-0.545016979482115,0.5,9.5483658184,161.1078841816,0.68301270189221941,0.48626139177409744,-0.54501697948211492,0.68301270189221941,-0.68961421064558615,0.24067797890450124,0,0,0,0,999999,999999,81.75625,81.75625,0,499.86666666666679,72.231249999999989,90,325.00676507524054,Enclosed,Enclosed,2266.6628926005765,2266.6628926005765
0.5,4.7625,-533.2851715098,0.68301270189221952,0.70710678118654735,-0.18301270189221927,0.68301270189221919,-0.70710678118654768,-0.18301270189221924,0.5,4.7625,-179.04600525,0.68301270189221952,0.70710678118654735,-0.18301270189221927,0.68301270189221919,-0.70710678118654768,-0.18301270189221924,0,0,0,7.39379882610001,999999,999999,80.962499999999991,0,0,499.86666666666667,71.437499999999986,90,358.23916625979996,Open,Enclosed,2170.7863178729522,2170.7863178729522
0.5,75.200000000000017,166.6875,0.68301270189221952,0.18301270189221941,-0.70710678118654735,0.68301270189221919,0.18301270189221922,0.70710678118654768,0.5,9.5483658184,161.1078841816,0.68301270189221941,0.54501697948211358,-0.48626139177409888,0.6830127018922193,-0.24067797890449924,0.68961421064558681,0,0,9.5249999999999773,0,333.375,333.375,333.375,0,0,499.86666666666667,495,90,68.047132537620257,Open,Enclosed,2254.356797312847,2254.356797312847
0.5,75.200000000000017,-177.8,0.68301270189221952,0.18301270189221941,-0.70710678118654735,0.68301270189221919,0.18301270189221922,0.70710678118654768,0.5,7.7625000000000028,-177.8,0.68301270189221952,0.18301270189221941,-0.70710678118654735,0.68301270189221919,0.18301270189221922,0.70710678118654768,3.0000000000000036,3.0000000000000036,9.5249999999999773,0,999999,999999,357.98517150976403,0,0,499.86666666666679,365.37897033593907,90,68.437500000000014,Open,Enclosed,2428.0906092453733,2428.0906092453733
0.5,-75.200000000000017,-177.8,0.68301270189221952,-0.18301270189221941,-0.70710678118654735,0.68301270189221919,-0.18301270189221922,0.70710678118654768,0.5,-7.7625000000000028,-177.8,0.68301270189221952,-0.18301270189221941,-0.70710678118654735,0.68301270189221919,-0.18301270189221922,0.70710678118654768,3.0000000000000036,3.0000000000000036,9.5249999999999915,0,999999,999999,357.98517150976403,0,0,499.86666666666667,365.37897033593907,90,68.437500000000014,Open,Enclosed,2378.0906092453733,2378.0906092453733
0.5,-75.2,166.6875,0.68301270189221952,-0.18301270189221941,-0.70710678118654735,0.68301270189221919,-0.18301270189221922,0.70710678118654768,0.5,-9.5483658184,161.1078841816,0.68301270189221941,-0.54501697948211358,-0.48626139177409888,0.6830127018922193,0.24067797890449924,0.68961421064558681,0,0,9.5249999999999631,0,333.375,333.375,333.375,0,0,499.86666666666667,495,90,68.047132537620243,Open,Enclosed,2154.356797312847,2154.356797312847
814.7093994141,-29.24999838,-177.80000000000004,-0.18301270189221922,0.68301270189221952,-0.70710678118654735,-0.18301270189221902,0.6830127018922193,0.70710678118654768,1013.9093994141,-29.24999838,-177.80000000000004,-0.18301270189221922,0.68301270189221952,-0.70710678118654735,-0.18301270189221902,0.6830127018922193,0.70710678118654768,124.99999999999989,0,125,0,999999,999999,0,0,29.66,117.47499837999999,6.0960037249998607,90,203.20000000000005,Open,Open,2804.2688860241888,2804.2688860241888
1015.908104452,29.25000143,-177.80000000000004,0.18301270189221908,-0.68301270189221952,-0.70710678118654735,0.1830127018922191,-0.68301270189221919,0.70710678118654768,816.7093994141,29.25000143,-177.80000000000004,0.18301270189221908,-0.68301270189221952,-0.70710678118654735,0.1830127018922191,-0.68301270189221919,0.70710678118654768,125,0,124.99999999999989,0,999999,999999,0,0,29.66,117.47500143000002,6.0960037249998607,90,203.19870503790003,Open,Open,2757.3637497029631,2757.3637497029631
1518.2375,79.9624967577,166.6875,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,1518.2375,25.3124990466,166.6875,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666656,331.08900508999795,90,57.1499977111,Open,Enclosed,3244.7144520577049,3244.7144520577049
1529.7625,79.9624967577,166.6875,0.65257002952395982,0.174855612415699,-0.737277336810124,0.71215522076252269,0.19082141628892582,0.67559020761566024,1529.7625,25.3124990466,166.6875,0.65257002952395982,0.174855612415699,-0.737277336810124,0.71215522076252269,0.19082141628892582,0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666656,331.08900508999795,90,57.1499977111,Open,Enclosed,3834.3000323222968,3834.3000323222968
3042.2375,79.9624967577,166.6875,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,3042.2375,25.3124990466,166.6875,-0.65257002952395982,0.17485561241569891,-0.737277336810124,-0.71215522076252269,0.19082141628892574,0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666679,331.08900508999795,90,57.1499977111,Open,Enclosed,4768.7144520577067,4768.7144520577067
3053.7625,79.9624967577,166.6875,0.65257002952395982,0.174855612415699,-0.737277336810124,0.71215522076252269,0.19082141628892582,0.67559020761566024,3053.7625,25.3124990466,166.6875,0.65257002952395982,0.174855612415699,-0.737277336810124,0.71215522076252269,0.19082141628892582,0.67559020761566024,17.21773950973887,1.2144999513626118,4.7625032422999993,0,333.375,333.375,333.375,0,0,499.86666666666679,331.08900508999795,90,57.1499977111,Open,Enclosed,5358.300032322295,5358.300032322295
3253.1093994141,-29.24999838,-177.80000000000004,-0.18301270189221922,0.68301270189221952,-0.70710678118654735,-0.18301270189221902,0.6830127018922193,0.70710678118654768,3452.3093994141,-29.24999838,-177.80000000000004,-0.18301270189221922,0.68301270189221952,-0.70710678118654735,-0.18301270189221902,0.6830127018922193,0.70710678118654768,125,0,125,0,999999,999999,0,0,29.66,117.47499837999999,6.0960037249998607,90,203.19999999999982,Open,Open,5242.6688860241884,5242.6688860241884
3454.308104452,29.25000143,-177.80000000000004,0.18301270189221908,-0.68301270189221952,-0.70710678118654735,0.1830127018922191,-0.68301270189221919,0.70710678118654768,3255.1093994141,29.25000143,-177.80000000000004,0.18301270189221908,-0.68301270189221952,-0.70710678118654735,0.1830127018922191,-0.68301270189221919,0.70710678118654768,125,0,125,0,999999,999999,0,0,29.66,117.47500143000002,6.0960037249998607,90,203.1987050378998,Open,Open,5195.7637497029609,5195.7637497029609
6095.5,-75.200000000000017,166.6875,-0.68301270189221952,-0.18301270189221935,-0.70710678118654735,-0.68301270189221919,-0.18301270189221913,0.70710678118654768,6095.5,-9.5483658184,161.1078841816,-0.6830127018922193,-0.54501697948211358,-0.48626139177409888,-0.6830127018922193,0.2406779789044991,0.68961421064558681,0,0,9.5249999999999773,0,333.375,333.375,333.375,0,0,499.86666666666679,495,90,68.047132537620257,Open,Enclosed,7672.6576870671561,7672.6576870671561
